record_id,label_true,affiliation
6440,7927,"IBM Almaden Research Center, San Jose , CA, USA"
1715,7927,"IBM Almaden Research Center, San Jose CA"
15,7927,"IBM Almaden Research Center, San Jose, CA"
3865,7927,"IBM Almaden Research Center, San Jose, CA, USA"
681,7927,"IBM Almaden Research Center, San Jose, California"
5767,7927,"IBM Almaden Research Center, San Jose, USA"
9338,7927,"IBM Almaden Research Center, San Jose, USA 95120"
8069,7927,"IBM Almaden Research Center, USA"
5371,7927,"IBM Almaden Research Lab, San Jose, CA"
8853,7927,"IBM Almaden Research, Almaden, CA"
7139,7927,"IBM Almaden Research, Center"
2886,7927,"IBM Almaden Research, San Jose, CA"
1856,7927,"IBM Almaden, Research Center, San Jose, CA"
5574,7927,"IBM Almaden, San Jose, CA, USA"
878,878,"IBM Boeblingen Lab, Böblingen, Germany"
5062,878,"IBM Boeblingen Laboratory, Boeblingen, Germany"
6904,6904,"IBM Canada Ltd., 1150 Eglinton Ave. E., Toronto, Ontario M3C 1H7, Canada"
3867,6904,"IBM Canada, Toronto, ON, Canada"
5889,5889,"IBM China Research Lab, BeiJing, China"
9721,5889,"IBM China Research Lab, China"
6210,5889,"IBM China Research Laboratory, Beijing, China"
2706,5889,"IBM China Research Laboratory, ShangDi, Beijing, China"
7162,3969,"IBM Corporation, San Jose, CA"
7186,3969,"IBM Database Tech. Inst., Austin, TX"
2376,878,"IBM Deutschland, Böblingen, Germany"
1600,878,"IBM Entwicklung GmbH, Böblingen, Germany"
110,4052,IBM Germany
8439,9284,"IBM Germany, Boeblingen"
2902,878,"IBM Germany, Germany"
8368,8368,"IBM Haifa Labs, Israel"
8931,8368,"IBM Haifa Research Lab, Haifa, Israel"
9522,9522,"IBM India Research Lab, India"
699,699,"IBM India Research Lab, New Delhi, India"
612,699,"IBM India Research Lab, SIRC"
963,9522,"IBM India Research Lab., Hauz Khas, New Delhi, India"
4126,699,IBM Indian Research Laboratory
2005,3969,IBM Portland
555,6718,IBM Research
8022,8368,"IBM Research Laboratory, Haifa, Israel"
3447,8368,"IBM Research, Haifa, Israel"
4424,699,"IBM Research, New Delhi, India"
8861,6718,"IBM Research, Yorktown Heights, NY"
8444,7927,IBM San Jose CA USA
111,7927,IBM Silicon Valley Lab
4456,7927,"IBM Silicon Valley Lab, San Jose CA"
350,7927,"IBM Silicon Valley Lab, San Jose, CA"
9429,7927,"IBM Silicon Valley Lab, San Jose, USA 95141"
8442,7927,"IBM Silicon Valley Lab, USA"
7055,7927,"IBM Silicon Valley Lab., San Jose, CA"
7356,7927,IBM Silicon Valley Laboratory
1579,7927,"IBM Silicon Valley Laboratory, San Jose, CA"
4606,7927,"IBM Silicon Valley Laboratory, San Jose, California"
4601,7927,IBM Silicon Valley Labs
7141,7927,"IBM Silicon Valley, Laboratory"
5837,7927,"IBM Sillicon Valley Lab, San Jose, CA, USA"
9524,9524,IBM Software Group
9725,6904,"IBM Software Group, Canada"
9526,699,"IBM Software Group, India"
7125,699,"IBM Software Lab, India, Golden Enclave, Bangalore 560017 India"
627,6718,IBM T. J. Watson Res. Center
448,6718,IBM T. J. Watson Research Center
682,6718,"IBM T. J. Watson Research Center, Hawhorne, NY"
1068,6718,"IBM T. J. Watson Research Center, Hawthorne NY"
2038,2038,"IBM T. J. Watson Research Center, Hawthorne, New York"
363,2038,"IBM T. J. Watson Research Center, Hawthorne, NY"
5583,2038,"IBM T. J. Watson Research Center, Hawthorne, NY, USA"
6762,6718,"IBM T. J. Watson Research Center, P.O. Box 704, Yorktown Heights, NY"
7098,2038,"IBM T. J. Watson Research Center, Road, Hawthorne, NY"
5656,6718,"IBM T. J. Watson Research Center, Westchester, NY, USA"
263,6718,"IBM T. J. Watson Research Center, Yorktown Heights, NY"
6254,6718,"IBM T. J. Watson Research Center, Yorktown Heights, NY, USA"
1342,6718,"IBM T. J. Watson Research Center, Yorktown, NY"
1837,2038,"IBM T. J. Watson Research, Hawthorne, NY"
4109,6718,"IBM T. J. Watson, Research Center"
791,6718,IBM T.J. Watson Research Center
2330,2038,"IBM T.J. Watson Research Center Hawthorne, NY"
7422,2038,"IBM T.J. Watson Research Center, Hawthorne, New York"
2573,2038,"IBM T.J. Watson Research Center, Hawthorne, NY"
9315,2038,"IBM T.J. Watson Research Center, Hawthorne, USA"
8896,6718,"IBM T.J. Watson Research Center, New York"
8163,6718,"IBM T.J. Watson Research Center, USA"
6490,6718,"IBM T.J. Watson Research Center, Yorktown Heights, NY"
8737,6718,"IBM T.J. Watson Research Center, Yorktown Heights, USA"
2268,2038,"IBM T.J. Watson Research Ctr., Hawthorne, NY"
9341,6718,"IBM T.J. Watson Research Labs, Yorktown Heights, USA 10598"
2065,2038,"IBM T.J. Watson Research, Hawthorne, NY"
5636,6718,"IBM T.J. Watson Research, Hawthorne, NY, USA"
7287,2038,"IBM Thomas J. Watson Research Center, Hawthorne, NY"
5860,2038,"IBM Thomas J. Watson Research Center, Hawthorne, NY, USA"
8765,6718,"IBM Thomas J. Watson Research Centre, Yorktown, USA 10598"
816,6718,IBM TJ Watson Research Center
7609,7609,"IBM Tokyo Research Lab, Tokyo, Japan"
2725,7609,IBM Tokyo Research Laboratory
4161,6904,IBM Toronto
2031,6904,"IBM Toronto Development Lab, Markham, ON, Canada"
4740,6904,"IBM Toronto Development Laboratory, Markham, ON, Canada"
4737,6904,"IBM Toronto Development Laboratory, ON, Canada"
2056,6904,IBM Toronto Lab
2610,6904,"IBM Toronto Lab, Markham, ON"
1974,6904,"IBM Toronto Lab, Markham, ON, Canada"
7036,6904,"IBM Toronto Lab, Markham, Ontario, Canada"
4158,6904,"IBM Toronto Lab, Toronto, Canada"
5800,6904,"IBM Toronto Lab, Toronto, ON, Canada"
3710,6904,IBM Toronto Laboratories
1572,6904,"IBM Toronto Laboratories, Markham, Ontario, Canada"
1999,6904,IBM Toronto Laboratory
2037,6904,"IBM Toronto Laboratory, Markham, Ontario, Canada"
9593,6904,"IBM Toronto Labs, Markham, Ontario, Canada"
1184,6904,"IBM Toronto Software Lab., Markham, Ontario, Canada"
1980,6904,"IBM Toronto Software Laboratory, Markham, Ontario, Canada"
4951,6718,IBM Watson
2356,6718,IBM Watson Research Center
4266,2038,"IBM Watson Research Center, Hawthorne, NY"
9016,2038,"IBM Watson, Hawthorne, NY"
2727,7609,IBM Yamato Software Laboratory
5340,5889,"IBM, Beijing, China"
6892,2038,"IBM, Hawthorne"
5339,7927,"IBM, San Jose, CA"
5780,7927,"IBM, San Jose, CA, USA"
7434,7927,"IBM, San Jose, California"
5675,6904,"IBM, Toronto, Canada"
1355,1355,"ICAR - CNR, Rende, Italy"
1621,1355,Icar CNR
406,1355,"Icar CNR, Italy"
9245,1355,"ICAR-CNR, Rende (CS), Italy"
5346,5346,"IIIT-H: Hyderabad, Hyderabad, India"
237,7930,IIT Bombay
3069,7930,"IIT Bombay, India"
3994,7930,"IIT Bombay, Mumbaî, India"
6821,7930,IIT-Bombay
1121,7930,"IIT, Bombay"
381,7021,"Indian Institute of Science, Bangalore, India"
3619,7930,Indian Institute of Technology Bombay
202,7930,"Indian Institute of Technology Bombay, Mumbai, India"
8041,7930,"Indian Institute of Technology---Mumbai, Mumbai, India"
7022,7930,"Indian Institute of Technology-Bombay, Powai, Mumbai, India"
132,7930,"Indian Institute of Technology, Bombay"
779,7930,"Indian Institute of Technology, Bombay, India"
7864,7930,"Indian Institute of Technology, Bombay, India; E-mail: sunita@it.iitb.ac.in"
4481,7930,"Indian Institute of Technology, Bombay, Powai, Mumbai"
5076,7930,"Indian Institute of Technology, Mumbai, India"
8207,7930,"Indian Institute of Technology, New Delhi, India"
4694,842,Indiana University at Bloomington
5222,842,"Indiana University, Bloomington, IN"
2795,2795,"Infobright Inc., Canada"
2793,2793,"Infobright Inc., Poland"
6258,2795,"Infobright Inc., Toronto, Canada"
6257,2793,"Infobright Inc., Warsaw, Poland"
7809,7809,"Infolab, Department of Information Systems and Management, Tilburg University, PO Box 90153, 5000 LE Tilburg, The Netherlands; e-mail: ling&commat;kub.nl"
8540,7809,"INFOLAB, Tilburg University, Tilburg, The Netherlands 5000 LE"
6627,9524,InFomix Software
8504,7572,"Informatics Laboratory, Agricultural University of Athens, Greece"
6682,6682,"Informatik V, RWTH Aachen, Germany"
1811,1811,"Information Management & System, Group Microsoft Research Asia, Beijing, China"
1607,1607,"Information School, Renmin University of China, Beijing, China"
7991,7991,"Information Sciences Institute, University of Southern California, CA 90292, Marina del Rey, USA"
8244,7991,"Information Sciences Institute, University of Southern California, USA"
8029,7991,"Information Sciences Institute, USC, Marina del Rey, California, CA"
6602,3,"Information Sciences Research Center, Bell Laboratories, 600 Mountain Avenue, Murray Hill NJ"
6804,3,"Information Sciences Research Center, Bell Laboratories, Murray Hill, NJ"
8373,8373,"Information Systems Department, University of Maryland Baltimore County, USA"
976,955,"Information Technology Lab., LG Electronics Institute of Technology"
3503,3503,"Informix Software Inc, Los Gatos, USA"
3731,3503,"Informix Software, Los Gatos, CA, USA"
3413,9524,"Informix, Menlo Park, CA, USA"
1300,7953,INRIA
3770,7953,INRIA  Rocquencourt
3823,7953,INRIA - CNAM
475,475,INRIA Futurs
2222,475,"INRIA Futurs, France"
3754,7953,INRIA Lorraine
3407,7953,INRIA Rocquencourt
7793,7953,"INRIA Rocquencourt, 78153 Le Chesnay, France"
1723,7953,"INRIA Rocquencourt, Domaine de Voluceau, Le Chesnay - France"
1496,7953,"INRIA Rocquencourt, France"
2649,7953,"INRIA Rocquencourt, Le Chesnay, France"
6510,7953,"INRIA Rooquencourt, BP 105,78153, Le Chesnay Cedex, France"
7731,7953,INRIA Roquencourt; E-mail: dana@rodin.inria.fr
8295,475,"INRIA-Futurs, Orsay, Orsay Cedex, France"
2687,475,"INRIA-Orsay, France"
1225,7953,"INRIA-Rocquencourt, Le Chesnay Cedex, France"
6607,7953,"INRIA, BP 105, 78153 Le Chesnay, France"
6856,7953,"INRIA, Domaine de Voluceau BP 105, 78153 Le Chesnay Cedex, France"
8025,7953,"INRIA, France"
5148,7953,"INRIA, Nantes, France"
8179,475,"INRIA, Orsay Cedex, France"
7328,7815,INRIA&Tel-Aviv U.
1143,1143,"Institut förmatik, TU-München, Orleansstraße, München, Germany"
1603,1603,"Institut für Informatik, Ludwig-Maximilians-Universität München"
7593,1143,"Institut fur Informatik, Technical University of Munich, Orleanstr. 34, Munich, D-81667, Germany"
2648,1143,"Institut für Informatik, TU München, Germany"
7655,7655,"Institut für Informatik, Universität Freiburg, Freiburg, Germany"
1965,1965,"Institut für Informatik, University of Tübingen, Tübingen, Germany"
9459,8141,"Institut Télécom, Télécom ParisTech, CNRS LTCI, Paris, France"
6459,7945,"Institute AIFB, Universität Karlsruhe, Karlsruhe, Germany"
6697,1451,"Institute for Advanced Computer Studies and Department of Computer Science, University of Maryland, College Park"
6839,1603,"Institute for Computer Science, University of Munich, Oettingenstr. 67, D-80538 München, Germany"
6494,1603,"Institute for Computer Science, University of Munich, Oettingenstr. 67, D-80538 Munich, Germany"
831,7945,"Institute for Program Structures and Data Organisation, Universität Karlsruhe (TH), Karlsruhe, Germany"
1135,7572,"Institute of Communication and Computer Systems and Department of Electrical and Computer Engineering, National Technical University of Athens, Zographou, Athens, Hellas"
8744,7572,"Institute of Communication and Computer Systems and School of Electrical and Computer Engineering, National Technical University of Athens, Athens, Greece 15773"
1485,7572,"Institute of Communication and Computer Systems and School of Electrical and Computer Engineering, National Technical University of Athens, Zographou, Athens, Hellas"
7783,9344,"Institute of Computer Science and Information Engineering, National Chiayi University, Chiayi, Taiwan; E-mail: ychen@sun11.ncytc.edu.tw"
6509,6509,"Institute of Computer Science, Forth, P.O, Box 1385, Heraldion, Greece"
1041,1041,"Institute of Computer Science, University of Augsburg, Augsburg, Germany"
8459,9001,"Institute of Computing Technology, Chinese Academy of Sciences and Graduate School, Chinese Academy of Sciences, Zhongguancun, Beijing, P.R.China"
7963,7962,"Institute of Computing, University of Campinas, Caixa Postal 6176, SP, 13081-970, Campinas, Brazil"
6531,9332,"Institute of Industrial Science, University of Tokyo, JAPAN"
1240,9332,"Institute of Industrial Science, University of Tokyo, Komaba, Meguro-ku, Tokyo"
7781,9345,"Institute of Information Engineering, National Cheng Kung University, Tainan, Taiwan; E-mail: leec@dblab.iie.ncku.edu.tw"
921,921,"Institute of Information Science, Academia Sinica, Taipei, Taiwan"
923,921,"Institute of Information Science, Academia Sinica, Taipei, Taiwan and Department of Computer Science and Information Engineering, National Taiwan University of Science and Technology, Taipei, Taiwan"
4416,1640,"Institute of Information Systems, ETH Zurich, Switzerland"
450,1640,"Institute of Information Systems, ETH Zurich, Zurich, Switzerland"
7735,1764,"Institute of Information Systems, Faculty of Economics, Humboldt University Berlin, 10178 Berlin, Germany; e-mail: myra@wiwi.hu-berlin.de"
167,8884,"Institute of Information Systems, Switzerland"
2154,1314,"Institute of Parallel and Distributed Systems, University of Stuttgart, Stuttgart, Germany"
7734,1764,"Institute of Pedagogy and Informatics, Faculty of Philosophy IV, Humboldt University Berlin, 10117 Berlin, Germany; e-mail: berendt@educat.hu-berlin.de"
4342,9001,"Institute of Remote Sensing Applications, Chinese Academy of Sciences, Beijing"
9461,7872,"Institute of Technical Medicine, Faculty of Science and Technology, University of Twente, Enschede, The Netherlands 7500AE"
1778,1778,"Instituto de Informática, Universidade Federal do Rio Grande do Sul - UFRGS, Brazil"
8887,8887,"Integrated Data System Department, Siemens Corporate Research, Princeton, USA 08540"
2183,723,"Integrated Media Systems Center & Computer Science Department, University of Southern California, Los Angeles, CA"
2780,8425,Intel Corporation
176,8425,"Intel Corporation, Santa Clara, CA"
548,543,Intel Research Berkeley
5486,543,"Intel Research Berkeley, Berkeley, CA"
7509,543,"Intel Research Laboratory, Berkeley, CA"
1698,1698,Intel Research Pittsburgh
246,1698,"Intel Research Pittsburgh, Pittsburgh, PA"
6059,1698,"Intel Research Pittsburgh, Pittsburgh, PA, USA"
2,2,"Intel Research, Berkeley"
8198,543,"Intel Research, Berkeley, CA"
9794,2,"Intel Research, Berkeley, CA, USA"
8000,1698,"Intel Research, Pittsburgh, Pennsylvania, PA"
7934,5346,"International Institute of Information Technology, 5000019, Gachhilbowli, Hyderabad, India"
8266,8266,"ISLA, Universiteit van Amsterdam, The Netherlands"
949,8266,"ISLA, University of Amsterdam, The Netherlands"
5273,5273,"ISTI-CNR, Pisa, Italy"
4350,6779,itr-rescue.org
4349,6779,itr-rescue.org (UC Irvine)
6990,6990,Japan Advanced Institute of Science and Technology
1713,6990,"Japan Advanced Institute of Science and Technology, Asahidai, Tatsunokuchi, Ishikawa, Japan"
7997,8542,"Japan Advanced Institute of Science and Technology, Ishikawa, Japan"
1704,6590,Johns Hopkins University
2955,6590,"Johns Hopkins University, Baltimore, MD"
4838,8542,KAIST
7024,8542,"KAIST, Taejon, KOREA"
1279,1277,"Kelman GmbH Berlin, Berlin, Germany"
170,170,"Kent State University, Kent, OH"
5697,170,"Kent State University, Kent, OH, USA"
9485,1607,"Key Labs of Data Engineering and Knowledge Engineering, MOE, Renmin University of China, Beijing, People's Republic of China"
6256,6256,"Kickfire, Santa Clara, , CA, USA"
6047,6047,"King Abdullah University of Science and Technology, Jedah, Saudi Arabia"
6186,6047,"King Abdullah University of Science and Technology, Soudi Arabia, Saudi Arabia"
3858,8542,Korea Advanced Institute of Science and Technology
92,8542,"Korea Advanced Institute of Science and Technology (KAIST), Daejeon, Korea"
5625,8542,"Korea Advanced Institute of Science and Technology (KAIST), Daejeon, South Korea"
7094,8542,"Korea Advanced Institute of Science and Technology (KAIST), Taejon, Korea"
6587,8542,"Korea Advanced Institute of Science and Technology and Advanced Information Technology Research Center at KAIST, Taejon, KOREA"
7413,8542,"Korea Advanced Institute of Science and Technology, 373-1, Gusong-dong, Yusong-gu, Daejeon 305-701, South Korea"
742,8542,"Korea Advanced Institute of Science and Technology, Daejeon-City, Korea"
5256,8542,"Korea Advanced Institute of Science and Technology, Daejeon, South Korea"
7113,8542,"Korea Advanced Institute of Science and Technology, Taejon, Korea"
255,8542,"Korea Advanced Institute of Science and Technology, Yusong-gu, Taejon, Korea"
1194,1194,"Kyoto University, School of Informatics, Yoshida-Honmachi, Sakyo-ku, Kyoto, Japan"
7428,1194,"Kyoto University, Yoshida-Honmachi, Sakyo-ku, Kyoto, Japan"
5313,8544,"Kyungpook National University, Daegu, South Korea"
2319,8544,"Kyungpook National University, Republic of Korea"
462,462,"L3S Research Center, Hanover, Germany"
4886,462,"L3S, University of Hannover"
3315,462,"L3S/University of Hannover, Hannover, Germany"
8258,8511,"La Trobe University, Australia"
8148,2095,"Laboratoire de Recherche en Informatique, Université de Paris-Sud, France"
2134,2134,"Laboratoire LIMOS, ISIMA, Clermont-Ferrand, France"
1853,1853,"Laboratory for Foundations of Computer Science, School of Informatics, University of Edinburgh, UK"
1350,1853,"Laboratory for Foundations of Computer Science, University of Edinburgh, Edinburgh, UK"
9414,2095,"Lamsade, University of Paris-Dauphine, Paris, France"
2123,2123,"Large Scale Distributed Information Systems (LSDIS) Lab, Computer Science Department, University of Georgia, Athens, GA"
7877,2123,"Large Scale Distributed Information Systems Lab, Computer Science Department, University of Georgia, Athens, GA 30602-7404, USA; e-mail: amit@cs.uga.edu"
1707,543,"Lawrence Berkeley National Laboratory, Berkeley, CA"
3614,543,"Lawrence Berkeley National Laboratory, Berkeley, CA, USA"
8550,8550,"Lehrstuhl für Informationssysteme, Universität des Saarlandes, Saarbrücken, Germany"
7940,530,"Lehrstuhl für Praktische Informatik III, Universität Mannheim, 68131, Mannheim, Germany"
5242,462,"Leibniz University Hanover, Hanover, Germany"
8341,9499,"LG Datenbanksysteme für neue Anwendungen, FernUniversität Hagen, Germany"
823,955,"LG Electronics, Inc., Gangnam-gu, Seoul, Korea"
8142,2134,"LIMOS, Université Blaise Pascal, France"
6352,2176,"Lincoln Labs, Massachusetts Institute of Technology, Cambridge , MA, USA"
7041,7021,lndian Institute of Science
2852,7953,LORIA-INRIA
2221,2095,"LRI - Univ. Paris-Sud, France"
580,2095,"LRI, Université Paris-Sud, Orsay, France"
6475,5671,"Lucent Bell Labs, 600 Mountain Avenue, Murray Hill, NJ, Computer Science and Engg., Tndian Institiue of Technology, Mumbai 400076,INDIA"
1304,3,"Lucent Bell Labs, Murray Hill, NJ"
983,3,"Lucent Technologies - Bell Laboratories, Murray Hill, NJ"
4397,3,Lucent Technologies-Bell Laboratories
1020,3,"Lucent Technologies, Bell Laboratories"
6783,3,"Lucent Technologies, Bell Laboratories, Murray Hill, NJ"
7392,3,"Lucent Technologies, Bell Labs"
6784,5671,"Lucent Technologies, Murray Hill, NJ"
5002,1603,"Ludwig-Maximilians-University, Munich, Germany"
1402,2176,M.I.T
1013,2176,M.I.T.
8768,4837,"Management Information Systems Department, Haifa University, Haifa, Israel"
1428,1428,Martin-Luther-University of Halle
2295,2176,Massachusetts Institute of Technology
8195,2176,"Massachusetts Institute of Technology, Cambridge, MA"
5807,2176,"Massachusetts Institute of Technology, Cambridge, MA, USA"
6140,2176,"Massachusetts Institute of Technology, Canbridge, MA, USA"
869,4246,"Mathematics & Computing Technology, Boeing Phantom Works, Seattle, Washington"
7784,4246,"Mathematics and Computing Technology, Phantom Works, The Boeing Company, Bellevue, Washington, USA; E-mail: changzhou.wang@boeing.com"
8417,8417,"Max Planck Institut fur Informatik, Saarbrücken, Germany"
3160,8550,"Max Planck Institute for Informatics Campus, Saarbrücken, Germany"
771,8417,"Max Planck Institute for Informatics, Saarbrücken, Germany"
4749,8417,"Max Planck Institute, Saarbruecken, Germany"
621,8417,"Max-Planck Institute for Computer Science, Saarbrücken, Germany"
2116,8417,"Max-Planck Institute for Computer Science, Saarbruecken, Germany"
192,8417,"Max-Planck Institute for Informatics, Saarbrücken, Germany"
189,8417,"Max-Planck Institute for Informatics, Saarbruecken, Germany"
1879,8417,"Max-Planck Institute of Computer Science, Saarbruecken, Germany"
5518,8417,"Max-Planck-Institut fü Informatik, Saarbrücken, Germany"
146,8417,"Max-Planck-Institut für Informatik, Germany"
401,8417,"Max-Planck-Institut für Informatik, Saarbrücken, Germany"
4484,4484,McGill Univ. Montreal
9286,4484,"McGill University, Canada"
7909,4484,"McGill University, Montreal, Quebec, Canada"
8310,1479,"Michigan State University, East Lansing, MI"
2839,6605,Micorsoft Research
8240,8425,"Microarchitecture Research Lab, Intel Corp., USA"
128,6605,Microsoft
9677,6605,Microsoft Audience Intelligence
9465,6605,"Microsoft Corp, Redmond, USA"
868,6605,Microsoft Corp.
335,6605,"Microsoft Corp., One Microsoft Way, Redmond, WA"
171,6605,"Microsoft Corp., Redmond, WA"
5900,6605,"Microsoft Corp., Redmond, WA, USA"
2549,6605,Microsoft Corporation
1977,6605,"Microsoft Corporation, One Microsoft Way, Redmond, WA"
7751,6605,"Microsoft Corporation, One Microsoft Way, Redmond, WA 98052-6399, USA; E-mail: {philbe,shankarp,dshutt}@microsoft.com"
352,6605,"Microsoft Corporation, One Microsoft Way, Redmond, Washington"
1222,6605,"Microsoft Corporation, Redmond"
6093,6605,"Microsoft Corporation, Redmond, USA"
1599,6605,"Microsoft Corporation, Redmond, WA"
5843,6605,"Microsoft Corporation, Redmond, WA, USA"
8162,6605,"Microsoft Corporation, USA"
11,6605,Microsoft Research
2283,1811,Microsoft Research Asia
5173,1811,"Microsoft Research Asia, Beijing, China"
5938,5938,"Microsoft Research India, Bangalore, India"
9210,6605,"Microsoft Research One Microsoft Way Red mond, WA"
9211,6605,"Microsoft Research One Microsoft Way Redmond, WA"
9138,6605,"Microsoft Research Redmond, WA"
9055,9055,"Microsoft Research Silicon Valley, Mountain View, CA"
6551,6551,"Microsoft Research, 301 Howard St., Suite 830, San Francisco, CA"
8652,8652,"Microsoft Research, Cambridge, UK CB3 0FB"
714,8652,"Microsoft Research, Cambridge, United Kingdom"
8289,9055,"Microsoft Research, Mountain View, CA"
6048,9055,"Microsoft Research, Mountain View, CA, USA"
6443,9055,"Microsoft Research, Mountain View, USA"
767,6605,"Microsoft Research, One Microsoft Way, Redmond, WA"
8021,6605,"Microsoft Research, One Microsoft Way, WA 98052, Redmond, USA"
6481,6605,"Microsoft Research, One MicrosoftWay, Redmond, WA"
1507,6605,"Microsoft Research, Redmond"
8843,6605,"Microsoft Research, Redmond WA, USA"
6042,6605,"Microsoft Research, Redmond, USA"
1255,6605,"Microsoft Research, Redmond, WA"
7876,6605,"Microsoft Research, Redmond, WA 98052-6399, USA; (e-mail: philbe@microsoft.com)"
3428,6605,"Microsoft Research, Redmond, WA, USA"
8031,6605,"Microsoft Research, Redmond, Washington, WA"
6593,6551,"Microsoft Research, San Francisco, CA"
8429,6605,"Microsoft Research, USA"
5107,9055,"Microsoft Search Labs, Mountain View, CA"
4863,9055,"Microsoft Search Labs, Mountain View, California"
9433,9055,"Microsoft Search Labs, Mountain View, USA 94043"
9659,6605,Microsoft SQL Server
2765,6605,"Microsoft SQL Server, One Microsoft Way, Redmond, WA"
5138,6605,"Microsoft, Redmond, WA"
5820,6605,"Microsoft, Redmond, WA, USA"
3440,6605,"Microsoft, USA"
1128,8155,Middle East Technical University
7131,8155,"Middle East Technical University (METU), 06531 Ankara Turkiye"
5936,5938,"Mirosoft Research India, Bangalore, India"
1834,2176,MIT
4386,2176,"MIT Computer Science and Artificial Intelligence Laboratory (CSAIL), Cambridge, MA"
645,2176,"MIT Computer Science and Artificial Intelligence Laboratory, Cambridge, MA"
230,2176,MIT CSAIL
153,2176,"MIT CSAIL, Cambridge, MA"
5757,2176,"MIT CSAIL, Cambridge, MA, USA"
5128,2176,"MIT, Boston, MA"
5005,2176,"MIT, Cambridge, MA"
5803,2176,"MIT, Cambridge, MA, USA"
9273,2176,"MIT, Cambridge, USA"
4591,4591,Mitre Corporation
8214,8012,"Monmouth University, West Long Branch, NJ"
2647,2647,"Motorola Labs, Schaumburg, IL"
1955,8417,"MPI Informatik, Saarbruecken, Germany"
8376,7795,"MSIS Department, Rutgers University, USA"
9492,1211,"N4 02A-07, Division of Information Systems, School of Computer Engineering, Nanyang Technological University, Singapore, Singapore 639798"
3222,1211,"Nanyang Technological University, Singapore"
5516,1211,"Nanyang Technological University, Singapore, Singapore"
3636,6990,Nara Institute of Science and Technology
7802,6990,"Nara Institute of Science and Technology, 8916-5 Takayama, Ikoma, Nara 630-0101, Japan; e-mail: &rcub;yosikawa, uemura&rcub;&commat;is.aist-nara.ac.jp"
3366,6990,"Nara Institute of Science and Technology, Japan"
4586,4586,Nasa Ames
4593,4586,"NASA Ames Research Center, Moffett Field, CA"
3397,4586,"NASA Goddard Space Flight Center Greenbelt, MD, USA"
8997,8694,Nat'l University of Singapore
1287,7987,National Biomedical Computing Resource
1683,7987,"National Center for Biomedical Research, University of California San Diego"
8841,8841,"National ICT Australia, Australian Technology Park, Eveleigh, Australia NSW 1430"
9054,9345,"National Taiwan University, Taipei, Taiwan"
4431,7572,"National Technical University of Athens, Athens, GR"
9321,7572,"National Technical University of Athens, Athens, Greece"
8609,7572,"National Technical University of Athens, Athens, Greece 15772 and IBM Almaden Research Center, San Jose, USA"
6407,8802,"National Tsing Hua University, Hsinchu, Taiwan Roc"
2439,8694,National U. of Singapore
687,8694,National Univ. of Singapore
3172,8694,"National Univ. of Singapore, Republic of Singapore"
5126,8694,"National Univeristy of Singapore, Singapore, Singapore"
2418,8694,National University of Singapor
52,8694,National University of Singapore
738,8694,"National University of Singapore, Department of Computer Science, Singapore"
4574,8694,"National University of Singapore, Kent Ridge, Singapore"
8785,8694,"National University of Singapore, Law Link, Singapore"
200,8694,"National University of Singapore, Singapore"
5291,8694,"National University of Singapore, Singapore, Singapore"
4953,8694,"Natl University of Singapore, S'pore, Singapore"
4009,8694,Natl. University of Singapore
1472,1472,NCR Advance Development Lab
2057,1472,"NCR Corporation, Teradata Research and Development, San Diego, California"
3841,1472,"NCR, El Segundo, CA, USA"
3840,1472,"NCR, San Diego, CA, USA"
685,685,"NEC Laboratories America Inc., Princeton, NJ"
505,685,"NEC Laboratories America, Cupertino, CA"
5777,685,"NEC Laboratories America, Cupertino, CA, USA"
1665,685,"NEC Laboratories America, Inc., Cupertino, California"
9099,685,NEC Labs America
961,685,"NEC Research Institute, Princeton, NJ"
3491,685,"NEC Research Institute, Princeton, NJ, USA"
3673,1098,"NEC, San Jose, CA, USA"
4506,6653,New Jersey Inst. of Technology
3405,6653,New Jersey Institute of Technology
9319,6653,"New Jersey Institute of Technology, Newark, USA"
3412,1053,New York University
1412,1053,"New York University, New York"
4751,1053,"New York University, New York City, NY"
1458,1053,"New York University, New York, NY"
6353,1053,"New York University, New York, NY, USA"
8500,9351,"NICTA Victoria Laboratory, Department of Computer Science and Software Engineering, University of Melbourne, Australia"
9354,9351,"NICTA, University of Melbourne, Parkville, Australia"
2354,8017,North Carolina State University
5695,8017,"North Carolina State University, Raleigh, NC, USA"
8358,8017,"North Carolina State University, USA"
4449,691,Northeastern University
3608,691,Northeastern University Boston
277,691,"Northeastern University, Boston, MA"
2281,1726,"Northeastern University, Liaoning, China"
5638,1726,"Northeastern University, Shenyang, China"
2966,8363,"Northwestern University, Evanston, IL"
3365,3365,NTT Cyber Solutions Laboratories
3635,3365,NTT Cyber Space Laboratories
7801,3365,"NTT Cyber Space Laboratories, 1-1 Hikari-no-oka, Yokosuka, Kanagawa 239-0847, Japan; e-mail: sakurai.yasushi&commat;lab.ntt.co.jp, kojima&commat;aether.hil.ntt.co.jp"
8122,3365,"NTT Cyber Space Laboratories, NTT Corporation, Kanagawa, Japan"
4238,3365,"NTT Cyber Space Labs., Kanagawa, Japan"
3430,8694,NUS
5234,8694,"NUS, Singapore, Singapore"
3686,1053,NYU
1962,1962,"OGI School of Science & Engineering at, Oregon Health & Science University, Beaverton, Oregon"
